state,date,ML,Low_90,High_90,Low_50,High_50
Romania_CODE,2022-03-14,1.45,1.22,1.62,1.32,1.49
Romania_CODE,2022-03-15,1.7,1.49,1.87,1.59,1.75
Romania_CODE,2022-03-16,1.53,1.33,1.69,1.43,1.58
Romania_CODE,2022-03-17,1.1400000000000001,0.9400000000000001,1.3,1.04,1.19
Romania_CODE,2022-03-18,0.67,0.47000000000000003,0.84,0.59,0.74
Romania_CODE,2022-03-19,0.59,0.38,0.76,0.48,0.64
Romania_CODE,2022-03-20,0.9400000000000001,0.73,1.11,0.8300000000000001,0.99
Romania_CODE,2022-03-21,1.3,1.11,1.48,1.18,1.34
Romania_CODE,2022-03-22,1.49,1.3,1.6600000000000001,1.3900000000000001,1.54
Romania_CODE,2022-03-23,1.35,1.16,1.51,1.24,1.3900000000000001
Romania_CODE,2022-03-24,0.9400000000000001,0.75,1.1,0.8300000000000001,0.98
Romania_CODE,2022-03-25,0.47000000000000003,0.27,0.64,0.38,0.53
Romania_CODE,2022-03-26,0.27,0.06,0.44,0.16,0.32
Romania_CODE,2022-03-27,0.52,0.3,0.7000000000000001,0.4,0.5700000000000001
Romania_CODE,2022-03-28,0.9,0.68,1.08,0.78,0.9500000000000001
Romania_CODE,2022-03-29,1.17,0.97,1.36,1.09,1.25
Romania_CODE,2022-03-30,1.1,0.89,1.28,1.0,1.16
Romania_CODE,2022-03-31,0.78,0.55,0.9500000000000001,0.65,0.8200000000000001
Romania_CODE,2022-04-01,0.33,0.1,0.51,0.22,0.39
Romania_CODE,2022-04-02,0.1,0.0,0.31,0.01,0.15
Romania_CODE,2022-04-03,0.33,0.08,0.53,0.2,0.39
Romania_CODE,2022-04-04,0.72,0.46,0.93,0.62,0.81
Romania_CODE,2022-04-05,0.9500000000000001,0.6900000000000001,1.16,0.84,1.03
Romania_CODE,2022-04-06,0.9500000000000001,0.72,1.18,0.84,1.03
Romania_CODE,2022-04-07,0.66,0.41000000000000003,0.88,0.52,0.72
Romania_CODE,2022-04-08,0.29,0.03,0.5,0.16,0.36
Romania_CODE,2022-04-09,0.11,0.0,0.36,0.0,0.16
Romania_CODE,2022-04-10,0.43,0.15,0.68,0.3,0.52
Romania_CODE,2022-04-11,0.86,0.55,1.1,0.7000000000000001,0.93
Romania_CODE,2022-04-12,1.11,0.81,1.35,0.98,1.2
Romania_CODE,2022-04-13,1.05,0.75,1.29,0.92,1.1400000000000001
Romania_CODE,2022-04-14,0.74,0.45,0.99,0.5700000000000001,0.8
Romania_CODE,2022-04-15,0.32,0.02,0.55,0.16,0.39
Romania_CODE,2022-04-16,0.14,0.0,0.41000000000000003,0.0,0.19
Romania_CODE,2022-04-17,0.38,0.06,0.65,0.22,0.47000000000000003
Romania_CODE,2022-04-18,0.78,0.44,1.07,0.62,0.88
Romania_CODE,2022-04-19,1.11,0.78,1.4000000000000001,0.93,1.19
Romania_CODE,2022-04-20,1.04,0.73,1.34,0.86,1.12
Romania_CODE,2022-04-21,0.77,0.44,1.06,0.6,0.86
Romania_CODE,2022-04-22,0.28,0.0,0.55,0.1,0.35000000000000003
Romania_CODE,2022-04-23,0.0,0.0,0.34,0.0,0.12
Romania_CODE,2022-04-24,0.41000000000000003,0.07,0.72,0.23,0.51
Romania_CODE,2022-04-25,1.06,0.67,1.3900000000000001,0.86,1.16
Romania_CODE,2022-04-26,1.69,1.34,2.02,1.53,1.81
Romania_CODE,2022-04-27,1.8900000000000001,1.55,2.19,1.7,1.97
Romania_CODE,2022-04-28,1.48,1.1500000000000001,1.77,1.3,1.56
Romania_CODE,2022-04-29,0.9500000000000001,0.6,1.23,0.78,1.04
Romania_CODE,2022-04-30,0.6,0.24,0.89,0.42,0.6900000000000001
Romania_CODE,2022-05-01,0.38,0.02,0.65,0.2,0.47000000000000003
Romania_CODE,2022-05-02,0.61,0.24,0.93,0.42,0.71
Romania_CODE,2022-05-03,0.89,0.54,1.23,0.7000000000000001,0.99
Romania_CODE,2022-05-04,0.9400000000000001,0.5700000000000001,1.26,0.74,1.03
Romania_CODE,2022-05-05,0.77,0.38,1.08,0.58,0.87
Romania_CODE,2022-05-06,0.44,0.06,0.75,0.27,0.56
Romania_CODE,2022-05-07,0.27,0.0,0.59,0.09,0.36
Romania_CODE,2022-05-08,0.5,0.1,0.84,0.31,0.62
Romania_CODE,2022-05-09,0.86,0.44,1.22,0.68,1.0
Romania_CODE,2022-05-10,1.1300000000000001,0.71,1.48,0.92,1.24
Romania_CODE,2022-05-11,1.2,0.81,1.56,1.02,1.33
Romania_CODE,2022-05-12,0.99,0.59,1.34,0.8,1.11
Romania_CODE,2022-05-13,0.63,0.23,0.99,0.42,0.74
Romania_CODE,2022-05-14,0.42,0.05,0.77,0.2,0.52
Romania_CODE,2022-05-15,0.48,0.08,0.85,0.28,0.61
Romania_CODE,2022-05-16,0.75,0.32,1.1500000000000001,0.52,0.87
Romania_CODE,2022-05-17,1.0,0.56,1.3900000000000001,0.81,1.1500000000000001
Romania_CODE,2022-05-18,1.03,0.59,1.41,0.81,1.1500000000000001
Romania_CODE,2022-05-19,0.8300000000000001,0.38,1.21,0.63,0.97
Romania_CODE,2022-05-20,0.49,0.09,0.88,0.28,0.62
Romania_CODE,2022-05-21,0.25,0.0,0.64,0.04,0.34
Romania_CODE,2022-05-22,0.41000000000000003,0.01,0.78,0.21,0.55
Romania_CODE,2022-05-23,0.73,0.23,1.1500000000000001,0.51,0.89
Romania_CODE,2022-05-24,1.11,0.62,1.54,0.87,1.25
Romania_CODE,2022-05-25,1.26,0.77,1.67,1.03,1.4000000000000001
Romania_CODE,2022-05-26,1.1,0.61,1.5,0.86,1.23
Romania_CODE,2022-05-27,0.75,0.28,1.17,0.52,0.89
Romania_CODE,2022-05-28,0.56,0.08,0.96,0.35000000000000003,0.72
Romania_CODE,2022-05-29,0.55,0.08,0.97,0.33,0.71
Romania_CODE,2022-05-30,0.65,0.14,1.08,0.39,0.79
Romania_CODE,2022-05-31,0.88,0.39,1.36,0.66,1.06
Romania_CODE,2022-06-01,1.04,0.51,1.48,0.79,1.19
Romania_CODE,2022-06-02,0.97,0.45,1.41,0.71,1.11
Romania_CODE,2022-06-03,0.84,0.33,1.29,0.58,0.98
Romania_CODE,2022-06-04,0.73,0.2,1.17,0.51,0.91
Romania_CODE,2022-06-05,0.9,0.37,1.36,0.65,1.06
Romania_CODE,2022-06-06,1.1500000000000001,0.63,1.61,0.88,1.29
Romania_CODE,2022-06-07,1.29,0.77,1.73,1.03,1.43
Romania_CODE,2022-06-08,1.33,0.8200000000000001,1.76,1.08,1.47
Romania_CODE,2022-06-09,1.32,0.8300000000000001,1.75,1.09,1.47
Romania_CODE,2022-06-10,1.17,0.6900000000000001,1.6,0.92,1.3
Romania_CODE,2022-06-11,0.93,0.43,1.35,0.6900000000000001,1.07
Romania_EUCSSEGI,2020-03-03,0.0,0.0,10.81,0.0,6.01
Romania_EUCSSEGI,2020-03-04,0.48,0.0,8.73,0.05,4.07
Romania_EUCSSEGI,2020-03-05,3.84,0.0,8.32,1.54,5.59
Romania_EUCSSEGI,2020-03-06,2.5500000000000003,0.0,6.3100000000000005,0.54,3.5700000000000003
Romania_EUCSSEGI,2020-03-07,3.0100000000000002,0.02,5.95,1.41,4.22
Romania_EUCSSEGI,2020-03-08,3.58,0.42,6.1000000000000005,2.13,4.64
Romania_EUCSSEGI,2020-03-09,3.12,0.43,5.28,1.8800000000000001,4.0
Romania_EUCSSEGI,2020-03-10,3.61,1.25,5.6000000000000005,2.56,4.36
Romania_EUCSSEGI,2020-03-11,3.69,1.73,5.34,2.83,4.3100000000000005
Romania_EUCSSEGI,2020-03-12,3.33,1.69,4.74,2.61,3.86
Romania_EUCSSEGI,2020-03-13,2.91,1.47,4.15,2.27,3.37
Romania_EUCSSEGI,2020-03-14,2.54,1.24,3.67,1.94,2.94
Romania_EUCSSEGI,2020-03-15,2.41,1.24,3.48,1.8900000000000001,2.81
Romania_EUCSSEGI,2020-03-16,2.22,1.12,3.22,1.76,2.62
Romania_EUCSSEGI,2020-03-17,2.02,0.97,2.97,1.56,2.38
Romania_EUCSSEGI,2020-03-18,1.96,0.97,2.89,1.5,2.29
Romania_EUCSSEGI,2020-03-19,1.94,0.96,2.81,1.5,2.2600000000000002
Romania_EUCSSEGI,2020-03-20,2.1,1.1500000000000001,2.92,1.6500000000000001,2.38
Romania_EUCSSEGI,2020-03-21,2.5300000000000002,1.68,3.3200000000000003,2.12,2.8000000000000003
Romania_EUCSSEGI,2020-03-22,2.63,1.83,3.33,2.24,2.86
Romania_EUCSSEGI,2020-03-23,2.61,1.8900000000000001,3.2600000000000002,2.25,2.82
Romania_EUCSSEGI,2020-03-24,2.49,1.82,3.09,2.2,2.72
Romania_EUCSSEGI,2020-03-25,2.14,1.5,2.7,1.8800000000000001,2.37
Romania_EUCSSEGI,2020-03-26,2.09,1.47,2.62,1.83,2.3000000000000003
Romania_EUCSSEGI,2020-03-27,2.0100000000000002,1.42,2.52,1.76,2.21
Romania_EUCSSEGI,2020-03-28,1.79,1.22,2.2800000000000002,1.5,1.94
Romania_EUCSSEGI,2020-03-29,1.62,1.09,2.12,1.34,1.77
Romania_EUCSSEGI,2020-03-30,1.3900000000000001,0.84,1.86,1.1400000000000001,1.56
Romania_EUCSSEGI,2020-03-31,1.29,0.78,1.79,1.03,1.45
Romania_EUCSSEGI,2020-04-01,1.48,0.9400000000000001,1.94,1.24,1.6500000000000001
Romania_EUCSSEGI,2020-04-02,1.48,0.97,1.94,1.24,1.6400000000000001
Romania_EUCSSEGI,2020-04-03,1.43,0.92,1.87,1.2,1.59
Romania_EUCSSEGI,2020-04-04,1.35,0.87,1.8,1.09,1.48
Romania_EUCSSEGI,2020-04-05,1.09,0.6,1.53,0.89,1.27
Romania_EUCSSEGI,2020-04-06,1.04,0.53,1.47,0.79,1.18
Romania_EUCSSEGI,2020-04-07,1.0,0.49,1.43,0.75,1.1400000000000001
Romania_EUCSSEGI,2020-04-08,1.24,0.74,1.67,1.04,1.42
Romania_EUCSSEGI,2020-04-09,1.34,0.85,1.76,1.09,1.47
Romania_EUCSSEGI,2020-04-10,1.29,0.8200000000000001,1.71,1.05,1.42
Romania_EUCSSEGI,2020-04-11,1.03,0.56,1.45,0.8,1.17
Romania_EUCSSEGI,2020-04-12,0.87,0.39,1.29,0.65,1.02
Romania_EUCSSEGI,2020-04-13,0.85,0.38,1.29,0.61,0.99
Romania_EUCSSEGI,2020-04-14,0.97,0.48,1.4000000000000001,0.74,1.12
Romania_EUCSSEGI,2020-04-15,1.02,0.51,1.43,0.78,1.16
Romania_EUCSSEGI,2020-04-16,1.1500000000000001,0.65,1.56,0.9500000000000001,1.32
Romania_EUCSSEGI,2020-04-17,0.98,0.51,1.41,0.77,1.1400000000000001
Romania_EUCSSEGI,2020-04-18,0.8300000000000001,0.34,1.25,0.58,0.96
Romania_EUCSSEGI,2020-04-19,0.78,0.31,1.23,0.5700000000000001,0.9500000000000001
Romania_EUCSSEGI,2020-04-20,0.81,0.3,1.24,0.56,0.9500000000000001
Romania_EUCSSEGI,2020-04-21,1.02,0.52,1.46,0.78,1.17
Romania_EUCSSEGI,2020-04-22,1.08,0.58,1.51,0.87,1.25
Romania_EUCSSEGI,2020-04-23,1.1,0.61,1.53,0.87,1.25
Romania_EUCSSEGI,2020-04-24,1.01,0.52,1.44,0.77,1.1500000000000001
Romania_EUCSSEGI,2020-04-25,0.85,0.34,1.27,0.63,1.01
Romania_EUCSSEGI,2020-04-26,0.81,0.3,1.24,0.56,0.9500000000000001
Romania_EUCSSEGI,2020-04-27,0.85,0.33,1.28,0.62,1.01
Romania_EUCSSEGI,2020-04-28,0.92,0.43,1.3800000000000001,0.71,1.1
Romania_EUCSSEGI,2020-04-29,0.85,0.33,1.29,0.59,0.99
Romania_EUCSSEGI,2020-04-30,0.85,0.35000000000000003,1.31,0.6,1.0
Romania_EUCSSEGI,2020-05-01,0.96,0.44,1.41,0.72,1.12
Romania_EUCSSEGI,2020-05-02,1.09,0.58,1.54,0.8300000000000001,1.23
Romania_EUCSSEGI,2020-05-03,1.1,0.59,1.54,0.87,1.26
Romania_EUCSSEGI,2020-05-04,1.2,0.6900000000000001,1.6300000000000001,0.9500000000000001,1.34
Romania_EUCSSEGI,2020-05-05,1.12,0.63,1.56,0.92,1.3
Romania_EUCSSEGI,2020-05-06,1.1,0.6,1.53,0.88,1.26
Romania_EUCSSEGI,2020-05-07,0.9,0.4,1.33,0.64,1.03
Romania_EUCSSEGI,2020-05-08,0.8,0.3,1.24,0.56,0.9500000000000001
Romania_EUCSSEGI,2020-05-09,0.63,0.14,1.07,0.42,0.81
Romania_EUCSSEGI,2020-05-10,0.51,0.05,0.9400000000000001,0.27,0.66
Romania_EUCSSEGI,2020-05-11,0.42,0.0,0.84,0.18,0.56
Romania_EUCSSEGI,2020-05-12,0.46,0.0,0.89,0.2,0.6
Romania_EUCSSEGI,2020-05-13,0.63,0.12,1.12,0.36,0.79
Romania_EUCSSEGI,2020-05-14,0.76,0.21,1.26,0.5,0.9400000000000001
Romania_EUCSSEGI,2020-05-15,0.81,0.26,1.32,0.5700000000000001,1.01
Romania_EUCSSEGI,2020-05-16,0.75,0.18,1.24,0.46,0.91
Romania_EUCSSEGI,2020-05-17,0.68,0.11,1.16,0.39,0.84
Romania_EUCSSEGI,2020-05-18,0.64,0.07,1.12,0.37,0.8200000000000001
Romania_EUCSSEGI,2020-05-19,0.66,0.09,1.16,0.37,0.8300000000000001
Romania_EUCSSEGI,2020-05-20,0.65,0.1,1.17,0.39,0.85
Romania_EUCSSEGI,2020-05-21,0.79,0.2,1.33,0.48,0.96
Romania_EUCSSEGI,2020-05-22,0.91,0.28,1.44,0.63,1.11
Romania_EUCSSEGI,2020-05-23,0.98,0.35000000000000003,1.51,0.6900000000000001,1.17
Romania_EUCSSEGI,2020-05-24,1.02,0.42,1.57,0.71,1.19
Romania_EUCSSEGI,2020-05-25,1.04,0.42,1.57,0.79,1.26
Romania_EUCSSEGI,2020-05-26,1.07,0.47000000000000003,1.61,0.8,1.27
Romania_EUCSSEGI,2020-05-27,1.02,0.4,1.54,0.73,1.2
Romania_EUCSSEGI,2020-05-28,0.89,0.3,1.43,0.61,1.08
Romania_EUCSSEGI,2020-05-29,0.8,0.21,1.34,0.49,0.97
Romania_EUCSSEGI,2020-05-30,0.71,0.1,1.22,0.4,0.88
Romania_EUCSSEGI,2020-05-31,0.64,0.05,1.1500000000000001,0.33,0.81
Romania_EUCSSEGI,2020-06-01,0.75,0.13,1.29,0.48,0.97
Romania_EUCSSEGI,2020-06-02,0.96,0.31,1.52,0.68,1.18
Romania_EUCSSEGI,2020-06-03,1.24,0.59,1.79,0.97,1.46
Romania_EUCSSEGI,2020-06-04,1.3800000000000001,0.76,1.92,1.08,1.56
Romania_EUCSSEGI,2020-06-05,1.28,0.6900000000000001,1.82,0.98,1.45
Romania_EUCSSEGI,2020-06-06,1.1,0.49,1.62,0.87,1.33
Romania_EUCSSEGI,2020-06-07,0.9400000000000001,0.33,1.46,0.64,1.11
Romania_EUCSSEGI,2020-06-08,0.89,0.28,1.42,0.63,1.1
Romania_EUCSSEGI,2020-06-09,1.04,0.44,1.59,0.73,1.21
Romania_EUCSSEGI,2020-06-10,1.29,0.67,1.81,1.0,1.47
Romania_EUCSSEGI,2020-06-11,1.54,0.9400000000000001,2.04,1.28,1.73
Romania_EUCSSEGI,2020-06-12,1.55,0.97,2.0300000000000002,1.26,1.7
Romania_EUCSSEGI,2020-06-13,1.45,0.9,1.93,1.17,1.6
Romania_EUCSSEGI,2020-06-14,1.35,0.8300000000000001,1.84,1.09,1.51
Romania_EUCSSEGI,2020-06-15,1.28,0.76,1.76,1.06,1.47
Romania_EUCSSEGI,2020-06-16,1.31,0.79,1.78,1.05,1.46
Romania_EUCSSEGI,2020-06-17,1.35,0.8200000000000001,1.8,1.12,1.52
Romania_EUCSSEGI,2020-06-18,1.33,0.81,1.77,1.06,1.46
Romania_EUCSSEGI,2020-06-19,1.25,0.73,1.68,1.01,1.4000000000000001
Romania_EUCSSEGI,2020-06-20,1.02,0.51,1.46,0.79,1.18
Romania_EUCSSEGI,2020-06-21,0.85,0.33,1.29,0.59,0.99
Romania_EUCSSEGI,2020-06-22,0.9400000000000001,0.42,1.3900000000000001,0.7000000000000001,1.1
Romania_EUCSSEGI,2020-06-23,1.1400000000000001,0.64,1.6,0.88,1.28
Romania_EUCSSEGI,2020-06-24,1.31,0.8200000000000001,1.76,1.07,1.46
Romania_EUCSSEGI,2020-06-25,1.34,0.86,1.78,1.11,1.49
Romania_EUCSSEGI,2020-06-26,1.22,0.73,1.6400000000000001,0.97,1.35
Romania_EUCSSEGI,2020-06-27,1.06,0.56,1.47,0.8,1.18
Romania_EUCSSEGI,2020-06-28,0.88,0.38,1.3,0.64,1.02
Romania_EUCSSEGI,2020-06-29,0.91,0.41000000000000003,1.34,0.7000000000000001,1.08
Romania_EUCSSEGI,2020-06-30,1.11,0.64,1.56,0.89,1.27
Romania_EUCSSEGI,2020-07-01,1.3,0.8,1.71,1.1,1.47
Romania_EUCSSEGI,2020-07-02,1.35,0.89,1.77,1.1,1.47
Romania_EUCSSEGI,2020-07-03,1.19,0.73,1.6,0.97,1.33
Romania_EUCSSEGI,2020-07-04,1.0,0.52,1.4000000000000001,0.79,1.1500000000000001
Romania_EUCSSEGI,2020-07-05,1.02,0.55,1.43,0.8200000000000001,1.18
Romania_EUCSSEGI,2020-07-06,1.16,0.71,1.58,0.9400000000000001,1.3
Romania_EUCSSEGI,2020-07-07,1.43,0.99,1.84,1.23,1.58
Romania_EUCSSEGI,2020-07-08,1.7,1.25,2.07,1.48,1.82
Romania_EUCSSEGI,2020-07-09,1.6300000000000001,1.19,1.98,1.46,1.78
Romania_EUCSSEGI,2020-07-10,1.41,1.0,1.77,1.2,1.52
Romania_EUCSSEGI,2020-07-11,1.17,0.77,1.53,0.9500000000000001,1.27
Romania_EUCSSEGI,2020-07-12,0.99,0.58,1.35,0.78,1.1
Romania_EUCSSEGI,2020-07-13,1.07,0.65,1.42,0.86,1.18
Romania_EUCSSEGI,2020-07-14,1.3,0.88,1.6400000000000001,1.12,1.43
Romania_EUCSSEGI,2020-07-15,1.51,1.1400000000000001,1.87,1.34,1.6400000000000001
Romania_EUCSSEGI,2020-07-16,1.6,1.21,1.92,1.43,1.72
Romania_EUCSSEGI,2020-07-17,1.46,1.08,1.77,1.26,1.55
Romania_EUCSSEGI,2020-07-18,1.33,0.96,1.6400000000000001,1.1500000000000001,1.43
Romania_EUCSSEGI,2020-07-19,1.28,0.92,1.59,1.09,1.37
Romania_EUCSSEGI,2020-07-20,1.33,0.97,1.6300000000000001,1.17,1.44
Romania_EUCSSEGI,2020-07-21,1.42,1.08,1.72,1.24,1.51
Romania_EUCSSEGI,2020-07-22,1.51,1.19,1.81,1.34,1.6
Romania_EUCSSEGI,2020-07-23,1.49,1.1500000000000001,1.76,1.33,1.58
Romania_EUCSSEGI,2020-07-24,1.3800000000000001,1.07,1.6600000000000001,1.2,1.45
Romania_EUCSSEGI,2020-07-25,1.19,0.86,1.45,1.05,1.29
Romania_EUCSSEGI,2020-07-26,1.08,0.76,1.35,0.9500000000000001,1.19
Romania_EUCSSEGI,2020-07-27,1.08,0.75,1.34,0.9400000000000001,1.18
Romania_EUCSSEGI,2020-07-28,1.11,0.8,1.3800000000000001,0.96,1.2
Romania_EUCSSEGI,2020-07-29,1.1300000000000001,0.81,1.3900000000000001,0.97,1.21
Romania_EUCSSEGI,2020-07-30,1.1,0.81,1.3800000000000001,0.9400000000000001,1.18
Romania_EUCSSEGI,2020-07-31,0.92,0.6,1.18,0.76,1.0
Romania_EUCSSEGI,2020-08-01,0.8300000000000001,0.53,1.11,0.68,0.92
Romania_EUCSSEGI,2020-08-02,0.8200000000000001,0.5,1.09,0.64,0.89
Romania_EUCSSEGI,2020-08-03,0.92,0.62,1.21,0.75,1.0
Romania_EUCSSEGI,2020-08-04,1.1500000000000001,0.8300000000000001,1.42,1.01,1.25
Romania_EUCSSEGI,2020-08-05,1.3,0.98,1.56,1.1400000000000001,1.3800000000000001
Romania_EUCSSEGI,2020-08-06,1.27,0.9500000000000001,1.52,1.1500000000000001,1.3800000000000001
Romania_EUCSSEGI,2020-08-07,1.04,0.75,1.31,0.91,1.1400000000000001
Romania_EUCSSEGI,2020-08-08,0.81,0.51,1.08,0.65,0.89
Romania_EUCSSEGI,2020-08-09,0.77,0.46,1.04,0.62,0.86
Romania_EUCSSEGI,2020-08-10,0.91,0.58,1.17,0.77,1.01
Romania_EUCSSEGI,2020-08-11,1.1300000000000001,0.8200000000000001,1.4000000000000001,0.98,1.22
Romania_EUCSSEGI,2020-08-12,1.29,0.97,1.54,1.12,1.36
Romania_EUCSSEGI,2020-08-13,1.24,0.93,1.49,1.1,1.33
Romania_EUCSSEGI,2020-08-14,0.99,0.68,1.24,0.85,1.08
Romania_EUCSSEGI,2020-08-15,0.66,0.36,0.93,0.5,0.74
Romania_EUCSSEGI,2020-08-16,0.59,0.26,0.85,0.45,0.6900000000000001
Romania_EUCSSEGI,2020-08-17,0.73,0.4,1.0,0.56,0.81
Romania_EUCSSEGI,2020-08-18,1.04,0.71,1.31,0.87,1.12
Romania_EUCSSEGI,2020-08-19,1.26,0.96,1.54,1.12,1.36
Romania_EUCSSEGI,2020-08-20,1.24,0.9400000000000001,1.51,1.08,1.32
Romania_EUCSSEGI,2020-08-21,1.02,0.72,1.29,0.86,1.1
Romania_EUCSSEGI,2020-08-22,0.74,0.43,1.01,0.59,0.8300000000000001
Romania_EUCSSEGI,2020-08-23,0.62,0.3,0.9,0.46,0.71
Romania_EUCSSEGI,2020-08-24,0.85,0.52,1.1300000000000001,0.7000000000000001,0.9500000000000001
Romania_EUCSSEGI,2020-08-25,1.1400000000000001,0.81,1.41,0.97,1.22
Romania_EUCSSEGI,2020-08-26,1.3900000000000001,1.09,1.67,1.25,1.49
Romania_EUCSSEGI,2020-08-27,1.32,1.01,1.58,1.16,1.4000000000000001
Romania_EUCSSEGI,2020-08-28,1.04,0.73,1.3,0.87,1.11
Romania_EUCSSEGI,2020-08-29,0.74,0.42,1.0,0.58,0.8200000000000001
Romania_EUCSSEGI,2020-08-30,0.62,0.31,0.9,0.45,0.7000000000000001
Romania_EUCSSEGI,2020-08-31,0.74,0.43,1.03,0.58,0.8300000000000001
Romania_EUCSSEGI,2020-09-01,1.07,0.75,1.35,0.91,1.16
Romania_EUCSSEGI,2020-09-02,1.29,0.96,1.55,1.1500000000000001,1.3900000000000001
Romania_EUCSSEGI,2020-09-03,1.35,1.06,1.6300000000000001,1.19,1.43
Romania_EUCSSEGI,2020-09-04,1.1400000000000001,0.8200000000000001,1.3900000000000001,0.97,1.21
Romania_EUCSSEGI,2020-09-05,0.89,0.59,1.16,0.73,0.97
Romania_EUCSSEGI,2020-09-06,0.77,0.47000000000000003,1.05,0.62,0.86
Romania_EUCSSEGI,2020-09-07,0.86,0.54,1.1300000000000001,0.68,0.93
Romania_EUCSSEGI,2020-09-08,1.08,0.75,1.34,0.9400000000000001,1.18
Romania_EUCSSEGI,2020-09-09,1.24,0.92,1.5,1.08,1.32
Romania_EUCSSEGI,2020-09-10,1.23,0.92,1.49,1.06,1.3
Romania_EUCSSEGI,2020-09-11,1.01,0.6900000000000001,1.26,0.84,1.08
Romania_EUCSSEGI,2020-09-12,0.77,0.45,1.03,0.61,0.85
Romania_EUCSSEGI,2020-09-13,0.8,0.47000000000000003,1.06,0.66,0.9
Romania_EUCSSEGI,2020-09-14,1.03,0.7000000000000001,1.29,0.88,1.12
Romania_EUCSSEGI,2020-09-15,1.34,1.04,1.61,1.18,1.42
Romania_EUCSSEGI,2020-09-16,1.49,1.2,1.75,1.34,1.57
Romania_EUCSSEGI,2020-09-17,1.3900000000000001,1.09,1.6300000000000001,1.26,1.48
Romania_EUCSSEGI,2020-09-18,1.05,0.75,1.29,0.92,1.1400000000000001
Romania_EUCSSEGI,2020-09-19,0.66,0.37,0.92,0.51,0.74
Romania_EUCSSEGI,2020-09-20,0.59,0.28,0.85,0.42,0.66
Romania_EUCSSEGI,2020-09-21,0.8300000000000001,0.54,1.11,0.67,0.91
Romania_EUCSSEGI,2020-09-22,1.23,0.91,1.48,1.1,1.33
Romania_EUCSSEGI,2020-09-23,1.48,1.17,1.72,1.32,1.55
Romania_EUCSSEGI,2020-09-24,1.45,1.16,1.69,1.3,1.52
Romania_EUCSSEGI,2020-09-25,1.25,0.97,1.49,1.09,1.31
Romania_EUCSSEGI,2020-09-26,1.0,0.73,1.25,0.85,1.07
Romania_EUCSSEGI,2020-09-27,0.97,0.68,1.21,0.8300000000000001,1.05
Romania_EUCSSEGI,2020-09-28,1.19,0.91,1.43,1.03,1.25
Romania_EUCSSEGI,2020-09-29,1.48,1.2,1.71,1.35,1.56
Romania_EUCSSEGI,2020-09-30,1.59,1.32,1.81,1.47,1.67
Romania_EUCSSEGI,2020-10-01,1.48,1.23,1.7,1.34,1.54
Romania_EUCSSEGI,2020-10-02,1.22,0.9500000000000001,1.42,1.11,1.3
Romania_EUCSSEGI,2020-10-03,1.01,0.75,1.22,0.9,1.09
Romania_EUCSSEGI,2020-10-04,1.02,0.76,1.23,0.92,1.11
Romania_EUCSSEGI,2020-10-05,1.3,1.05,1.51,1.18,1.37
Romania_EUCSSEGI,2020-10-06,1.58,1.35,1.79,1.48,1.6600000000000001
Romania_EUCSSEGI,2020-10-07,1.8,1.57,1.99,1.6600000000000001,1.84
Romania_EUCSSEGI,2020-10-08,1.67,1.46,1.86,1.55,1.72
Romania_EUCSSEGI,2020-10-09,1.32,1.12,1.51,1.23,1.3900000000000001
Romania_EUCSSEGI,2020-10-10,1.06,0.86,1.25,0.97,1.1300000000000001
Romania_EUCSSEGI,2020-10-11,0.99,0.79,1.18,0.9,1.06
Romania_EUCSSEGI,2020-10-12,1.1300000000000001,0.92,1.31,1.04,1.2
Romania_EUCSSEGI,2020-10-13,1.37,1.17,1.55,1.26,1.42
Romania_EUCSSEGI,2020-10-14,1.48,1.28,1.6500000000000001,1.4000000000000001,1.55
Romania_EUCSSEGI,2020-10-15,1.47,1.27,1.6300000000000001,1.37,1.52
Romania_EUCSSEGI,2020-10-16,1.17,0.97,1.33,1.07,1.22
Romania_EUCSSEGI,2020-10-17,0.89,0.6900000000000001,1.05,0.78,0.93
Romania_EUCSSEGI,2020-10-18,0.86,0.67,1.03,0.77,0.92
Romania_EUCSSEGI,2020-10-19,1.06,0.86,1.22,0.96,1.11
Romania_EUCSSEGI,2020-10-20,1.34,1.16,1.51,1.24,1.3900000000000001
Romania_EUCSSEGI,2020-10-21,1.51,1.32,1.6600000000000001,1.42,1.56
Romania_EUCSSEGI,2020-10-22,1.3900000000000001,1.21,1.54,1.29,1.43
Romania_EUCSSEGI,2020-10-23,1.11,0.93,1.26,1.01,1.1500000000000001
Romania_EUCSSEGI,2020-10-24,0.87,0.7000000000000001,1.03,0.77,0.91
Romania_EUCSSEGI,2020-10-25,0.8,0.61,0.9500000000000001,0.71,0.85
Romania_EUCSSEGI,2020-10-26,1.1300000000000001,0.93,1.27,1.03,1.17
Romania_EUCSSEGI,2020-10-27,1.5,1.33,1.6500000000000001,1.3900000000000001,1.53
Romania_EUCSSEGI,2020-10-28,1.6400000000000001,1.47,1.78,1.55,1.68
Romania_EUCSSEGI,2020-10-29,1.55,1.3800000000000001,1.68,1.45,1.58
Romania_EUCSSEGI,2020-10-30,1.21,1.04,1.34,1.1400000000000001,1.26
Romania_EUCSSEGI,2020-10-31,1.06,0.91,1.2,0.99,1.11
Romania_EUCSSEGI,2020-11-01,1.17,1.01,1.3,1.09,1.21
